,Order_ID,Product_ID,Product_Category,Product_Name,Region,City,Supplier_ID,Supplier_Lead_Time_Days,Warehouse_ID,Current_Inventory,Previous_Day_Sales,Previous_7_Days_Sales,Previous_30_Days_Sales,Average_Daily_Sales,Unit_Price,Discount_Percentage,Promotion,Holiday,Season,Weather,Competitor_Price,Stockout_Days,Delivery_Delay_Days,Transportation_Cost,Customer_Return_Rate,Demand_Quantity,Order_Year,Order_Month,Order_Day,Order_DayOfWeek
2336,ORD102336,P-SPO-008,Sports,Badminton Racket,East,Kolkata,SUP-012,6.0,WH-EA-05,154.0,5.0,74.0,315.0,10.67,793.42,18.2,No,No,Winter,Sunny,759.38,0.0,1.0,164.83,0.072,14,2023,2,5,6
2337,ORD102337,P-GRO-004,Grocery,Sugar 1kg,East,Guwahati,SUP-024,19.0,WH-EA-04,109.0,28.0,177.0,696.0,24.14,327.89,13.9,No,No,Autumn,Sunny,320.79,0.0,1.0,571.0,0.106,26,2023,6,8,3
2338,ORD102338,P-CLO-014,Clothing,Men's Cotton T-Shirt,North,Chandigarh,SUP-002,7.0,WH-NO-02,581.0,32.0,,915.0,25.23,1516.76,8.3,No,No,Autumn,Cloudy,1406.26,0.0,0.0,317.4,0.045,25,2023,6,11,6
2339,ORD102339,P-ELE-015,Electronics,Laptop Stand,Central,Gwalior,SUP-023,4.0,WH-CE-03,137.0,4.0,33.0,243.0,7.92,2616.85,6.5,No,No,Spring,Sunny,2538.8,0.0,0.0,250.32,0.074,8,2022,3,15,1
2340,ORD102340,P-ELE-015,Electronics,Smartwatch,East,Guwahati,SUP-036,14.0,WH-EA-04,22.0,5.0,50.0,183.0,6.31,5781.67,24.0,No,No,Autumn,Cloudy,5857.02,0.0,3.0,465.42,0.101,7,2023,6,29,3
2341,ORD102341,P-ELE-012,Electronics,Home Router,South,Bengaluru,SUP-038,7.0,WH-SO-03,80.0,7.0,41.0,281.0,8.69,3377.15,10.5,No,No,Autumn,Stormy,3500.77,0.0,0.0,176.24,0.108,4,2021,11,19,4
2342,ORD102342,P-BEA-012,Beauty,Moisturizer Cream,West,Pune,SUP-008,7.0,WH-WE-01,580.0,21.0,154.0,757.0,23.39,996.62,11.5,No,No,,Stormy,1093.76,0.0,0.0,325.05,0.103,25,2024,1,14,6
2343,ORD102343,P-GRO-002,Grocery,Masala Mix 200g,North,Jaipur,SUP-027,6.0,WH-NO-05,535.0,51.0,321.0,1361.0,43.58,431.25,23.4,Yes,No,Summer,Sunny,428.11,0.0,0.0,227.64,0.129,62,2021,5,12,2
2344,ORD102344,P-BEA-009,Beauty,Sunscreen Lotion,South,Kochi,SUP-003,7.0,WH-SO-05,161.0,21.0,123.0,792.0,20.72,991.27,12.3,No,No,Autumn,Sunny,961.99,0.0,0.0,290.91,0.052,23,2021,7,27,1
2345,ORD102345,P-ELE-007,Electronics,Smartphone Charger,East,Ranchi,SUP-012,13.0,WH-EA-01,54.0,8.0,54.0,222.0,7.99,9083.16,12.7,No,Yes,Autumn,Cloudy,8096.99,0.0,3.0,,0.037,9,2023,10,24,1
2346,ORD102346,P-SPO-004,Sports,Football,South,Kochi,SUP-034,12.0,WH-SO-04,78.0,8.0,49.0,457.0,13.53,2849.9,19.0,No,No,Spring,Sunny,2913.37,0.0,0.0,271.49,0.082,10,2021,3,26,4
2347,ORD102347,P-BEA-002,Beauty,Herbal Shampoo 200ml,South,Kochi,SUP-026,12.0,WH-SO-05,402.0,21.0,120.0,722.0,21.54,941.75,16.0,No,No,Autumn,Rainy,902.46,0.0,1.0,424.77,0.223,26,2024,11,19,1
2348,ORD102348,P-ELE-004,Electronics,LED TV 43in,South,Kochi,SUP-016,12.0,WH-SO-03,295.0,20.0,94.0,395.0,15.39,14177.67,21.0,Yes,No,Winter,Cloudy,13863.43,0.0,1.0,417.96,0.026,24,2021,2,15,0
2349,ORD102349,P-ELE-014,Electronics,Smartwatch,North,Chandigarh,SUP-039,,WH-NO-01,131.0,7.0,41.0,222.0,7.02,1220.23,7.2,Yes,No,Spring,Sunny,1158.34,0.0,,585.77,0.097,7,2023,2,7,1
2350,ORD102350,P-ELE-014,Electronics,Power Bank 10000mAh,North,Lucknow,SUP-031,7.0,WH-NO-04,262.0,5.0,79.0,315.0,11.6,7821.14,25.6,No,No,Winter,Sunny,7442.14,0.0,0.0,270.9,0.049,17,2024,12,8,6
2351,ORD102351,P-BEA-012,Beauty,Talcum Powder,North,Chandigarh,SUP-001,6.0,WH-NO-05,702.0,44.0,277.0,958.0,31.68,931.28,20.3,Yes,No,Autumn,Rainy,979.7,0.0,0.0,162.08,0.016,43,2023,9,11,0
2352,ORD102352,P-GRO-002,Grocery,Sugar 1kg,Central,Gwalior,SUP-004,6.0,WH-CE-02,,31.0,172.0,742.0,21.99,400.36,16.1,Yes,No,Summer,Cloudy,,0.0,1.0,289.31,0.16,31,2023,7,13,3
2353,ORD102353,P-CLO-011,Clothing,Formal Shirt,East,Bhubaneswar,SUP-026,10.0,WH-EA-01,115.0,20.0,131.0,508.0,16.69,1025.92,22.0,No,No,Autumn,Cloudy,1148.57,,2.0,325.59,0.105,18,2023,10,9,0
2354,ORD102354,P-CLO-002,Clothing,Kids Winter Jacket,East,Ranchi,SUP-036,7.0,WH-EA-02,93.0,18.0,106.0,336.0,14.33,2126.99,3.0,No,No,Autumn,Cloudy,1925.24,0.0,0.0,386.62,0.019,14,2023,10,29,6
2355,ORD102355,P-BEA-011,Beauty,Moisturizer Cream,South,Coimbatore,SUP-007,9.0,WH-SO-05,353.0,38.0,181.0,1081.0,33.38,519.46,1.8,Yes,No,Autumn,Cloudy,568.62,0.0,1.0,469.36,0.065,44,2021,8,24,1
2356,ORD102356,P-CLO-001,Clothing,Women's Kurti,West,Pune,SUP-022,10.0,WH-WE-03,220.0,24.0,166.0,513.0,20.3,1757.21,0.9,No,No,Spring,Sunny,1678.4,0.0,0.0,333.58,0.022,18,2022,3,28,0
2357,ORD102357,P-CLO-005,Clothing,Kids Winter Jacket,North,Kanpur,SUP-033,8.0,WH-NO-01,565.0,22.0,190.0,,25.97,1107.33,21.5,No,No,Autumn,Cloudy,1096.46,1.0,0.0,350.7,0.037,30,2021,10,8,4
2358,ORD102358,P-SPO-002,Sports,Skipping Rope,South,Kochi,SUP-035,9.0,WH-SO-03,316.0,27.0,163.0,736.0,21.83,1815.26,,No,No,Autumn,Sunny,1877.27,0.0,4.0,505.77,0.121,21,2021,11,6,5
2359,ORD102359,P-ELE-015,Electronics,Wireless Earbuds,East,Bhubaneswar,SUP-026,3.0,WH-EA-05,234.0,4.0,95.0,323.0,12.19,11074.51,1.0,Yes,,Autumn,Cloudy,11924.3,0.0,0.0,233.41,0.15,16,2021,11,1,0
2360,ORD102360,P-BEA-009,Beauty,Face Wash 100ml,South,Bengaluru,SUP-040,2.0,WH-SO-01,121.0,19.0,152.0,641.0,20.36,642.0,11.8,Yes,No,Autumn,Sunny,693.29,0.0,1.0,,,29,2023,7,21,4
2361,ORD102361,P-ELE-014,Electronics,Smartphone Charger,West,,SUP-038,12.0,WH-WE-03,48.0,10.0,55.0,210.0,7.54,6914.81,32.1,No,No,Autumn,Rainy,7456.47,0.0,1.0,457.55,0.176,10,2024,9,24,1
2362,ORD102362,P-CLO-001,Clothing,Women's Kurti,West,Nagpur,SUP-034,3.0,WH-WE-02,,23.0,98.0,376.0,16.18,1131.24,16.0,No,No,Summer,Cloudy,1106.34,0.0,25.0,254.61,0.157,19,2023,3,28,1
2363,ORD102363,P-SPO-012,Sports,Football,West,Mumbai,SUP-027,5.0,WH-WE-01,146.0,24.0,123.0,586.0,21.08,1371.6,10.2,No,No,Winter,Sunny,1563.16,0.0,1.0,461.91,0.066,24,2021,1,23,5
2364,ORD102364,P-FUR-008,Furniture,Office Chair,North,Chandigarh,SUP-040,5.0,WH-NO-03,53.0,9.0,41.0,195.0,6.97,4016.4,0.9,Yes,No,Autumn,Rainy,4192.5,0.0,3.0,390.48,0.021,7,2023,10,9,0
2365,ORD102365,P-FUR-008,Furniture,Study Table,North,Jaipur,SUP-001,5.0,WH-NO-04,103.0,6.0,24.0,163.0,6.22,14990.74,15.3,No,No,Spring,Cloudy,,0.0,0.0,301.92,0.024,3,2023,3,2,3
2366,ORD102366,P-GRO-014,Grocery,Wheat Flour 5kg,North,Lucknow,SUP-004,11.0,WH-NO-04,850.0,58.0,310.0,1457.0,48.48,160.06,4.1,,No,Winter,Cloudy,159.96,0.0,1.0,416.16,0.017,70,2024,2,10,5
2367,ORD102367,P-GRO-001,Grocery,Sugar 1kg,West,Nagpur,SUP-021,,WH-WE-01,779.0,49.0,300.0,1208.0,39.97,80.52,1.3,No,No,Autumn,Sunny,77.8,0.0,1.0,314.27,0.217,42,2022,7,6,2
2368,ORD102368,P-GRO-015,Grocery,Sunflower Oil 1L,Central,Raipur,SUP-027,7.0,WH-CE-01,678.0,10.0,271.0,961.0,33.47,198.32,8.7,No,No,Autumn,Cloudy,192.71,0.0,,354.99,0.078,36,2022,9,19,0
2369,ORD102369,P-CLO-001,Clothing,Denim Jeans,Central,Bhopal,SUP-037,8.0,WH-CE-03,133.0,23.0,113.0,527.0,18.3,255.5,16.6,No,No,Autumn,Cloudy,267.69,0.0,1.0,,0.081,16,2023,8,22,1
2370,ORD102370,P-CLO-006,Clothing,Woolen Sweater,South,Chennai,SUP-028,6.0,WH-SO-02,,23.0,153.0,718.0,22.4,379.98,29.0,No,No,Autumn,Sunny,388.09,0.0,3.0,335.28,0.171,21,2023,10,31,1
2371,ORD102371,P-GRO-003,Grocery,Sunflower Oil 1L,West,Pune,SUP-010,4.0,WH-WE-02,453.0,,241.0,974.0,37.66,287.19,12.2,Yes,No,Autumn,Cloudy,270.73,0.0,2.0,402.75,0.215,47,2021,11,19,4
2372,ORD102372,P-GRO-008,Grocery,Masala Mix 200g,East,Patna,SUP-037,11.0,WH-EA-03,1177.0,63.0,355.0,1664.0,49.46,164.56,20.0,Yes,No,Summer,,183.82,0.0,3.0,450.26,0.086,80,2023,5,8,0
2373,ORD102373,P-GRO-009,Grocery,Tea Powder 500g,West,Nagpur,SUP-004,4.0,WH-WE-04,458.0,28.0,180.0,921.0,32.8,315.32,6.2,No,No,Autumn,Rainy,281.89,0.0,1.0,348.92,0.058,25,2024,11,5,1
2374,ORD102374,P-GRO-010,Grocery,Sugar 1kg,East,Patna,SUP-004,2.0,WH-EA-03,612.0,30.0,190.0,862.0,29.79,70.19,23.8,No,No,Summer,Stormy,62.37,0.0,2.0,310.21,0.147,21,2021,4,5,0
2375,ORD102375,P-ELE-012,Electronics,LED TV 43in,North,Chandigarh,SUP-029,12.0,WH-NO-05,285.0,13.0,,345.0,12.71,8451.95,23.8,No,,Summer,Sunny,7690.55,0.0,2.0,481.47,0.1,18,2022,4,29,4
2376,ORD102376,P-SPO-012,Sports,Yoga Mat,North,Chandigarh,SUP-039,,WH-NO-01,287.0,20.0,139.0,483.0,18.28,3341.69,35.6,No,No,Winter,Sunny,3449.77,0.0,2.0,424.4,0.027,24,2023,2,19,6
2377,ORD102377,P-FUR-015,Furniture,Plastic Storage Rack,Central,Indore,SUP-021,17.0,WH-CE-03,25.0,1.0,,112.0,3.4,13501.84,4.1,No,No,Autumn,Sunny,13855.47,0.0,2.0,619.72,0.12,4,2024,9,14,5
2378,ORD102378,P-ELE-007,Electronics,Smartphone Charger,South,Hyderabad,SUP-006,6.0,WH-SO-03,107.0,7.0,41.0,154.0,5.6,7232.23,5.8,No,No,Autumn,Rainy,6739.08,0.0,,407.47,0.038,5,2024,11,15,4
2379,ORD102379,P-FUR-003,Furniture,Wooden Bookshelf,South,Chennai,SUP-002,8.0,WH-SO-04,63.0,5.0,35.0,141.0,4.46,8137.47,11.8,No,No,Summer,Sunny,7723.97,0.0,1.0,363.45,0.029,5,2023,5,11,3
2380,ORD102380,P-BEA-003,Beauty,Talcum Powder,South,Bengaluru,SUP-040,9.0,WH-SO-03,601.0,15.0,135.0,779.0,24.93,827.61,17.8,No,No,Spring,Rainy,824.69,1.0,0.0,390.49,0.074,22,2023,3,10,4
2381,ORD102381,P-GRO-005,Grocery,Basmati Rice 5kg,South,Hyderabad,SUP-012,6.0,WH-SO-05,871.0,276.0,338.0,1572.0,53.75,312.42,17.3,No,Yes,Autumn,Rainy,284.71,0.0,0.0,296.04,0.157,62,2022,8,29,0
2382,ORD102382,P-ELE-010,Electronics,Smartwatch,Central,Raipur,SUP-026,3.0,WH-CE-05,164.0,10.0,45.0,248.0,7.42,9284.36,40.3,Yes,No,Autumn,Sunny,9847.84,0.0,0.0,264.68,0.006,14,2022,10,13,3
2383,ORD102383,P-ELE-001,Electronics,Laptop Stand,North,Delhi,SUP-014,14.0,WH-NO-04,136.0,8.0,96.0,338.0,11.15,1773.8,11.6,No,No,Winter,,1990.38,0.0,0.0,,0.106,13,2023,12,9,5
2384,ORD102384,P-ELE-015,Electronics,Smartphone Charger,North,Jaipur,SUP-009,11.0,WH-NO-02,225.0,13.0,75.0,208.0,8.88,8564.49,12.0,No,No,Summer,Cloudy,8415.46,0.0,0.0,352.93,0.014,15,2023,3,7,1
2385,ORD102385,P-BEA-015,Beauty,Face Wash 100ml,West,Surat,SUP-027,6.0,WH-WE-02,397.0,23.0,255.0,901.0,32.11,282.27,1.6,Yes,No,,Sunny,289.2,0.0,2.0,431.57,0.054,35,2023,3,20,0
2386,ORD102386,P-SPO-003,Sports,Gym Dumbbells 5kg,East,Patna,SUP-030,20.0,WH-EA-03,105.0,18.0,102.0,526.0,13.7,2192.33,11.6,No,No,Summer,Rainy,2204.36,0.0,1.0,570.36,0.029,15,2024,5,17,4
2387,ORD102387,P-ELE-012,Electronics,Smartphone Charger,North,,SUP-019,17.0,WH-NO-03,74.0,4.0,41.0,155.0,5.14,8067.28,13.0,No,No,Summer,Cloudy,8924.1,0.0,1.0,491.21,0.136,5,2021,7,22,3
2388,ORD102388,P-BEA-009,Beauty,Talcum Powder,North,Lucknow,SUP-021,10.0,WH-NO-01,93.0,32.0,198.0,773.0,25.98,764.65,,Yes,No,Autumn,Sunny,880.94,0.0,1.0,404.38,0.077,32,2024,10,31,3
2389,ORD102389,P-ELE-008,Electronics,Smartphone Charger,North,Jaipur,SUP-020,4.0,WH-NO-02,162.0,9.0,76.0,290.0,8.76,3382.34,16.8,No,No,Autumn,Cloudy,3274.8,0.0,0.0,274.6,0.127,11,2023,10,27,4
2390,ORD102390,P-CLO-012,Clothing,Women's Kurti,South,Bengaluru,SUP-024,14.0,WH-SO-05,431.0,24.0,157.0,765.0,22.26,553.34,25.7,Yes,No,Summer,Cloudy,553.01,0.0,1.0,465.61,0.133,32,2023,5,8,0
2391,ORD102391,P-BEA-009,Beauty,Moisturizer Cream,North,Jaipur,SUP-033,5.0,WH-NO-03,504.0,16.0,101.0,620.0,22.84,221.22,22.3,Yes,No,,Cloudy,235.7,0.0,0.0,297.93,0.072,39,2023,4,27,3
2392,ORD102392,P-GRO-005,Grocery,Wheat Flour 5kg,North,Delhi,SUP-029,20.0,WH-NO-05,486.0,26.0,167.0,775.0,25.79,243.33,4.5,No,No,Summer,Sunny,249.27,0.0,1.0,550.08,0.073,29,2023,4,23,6
2393,ORD102393,P-ELE-009,Electronics,Smartphone Charger,West,Mumbai,SUP-012,7.0,WH-WE-02,44.0,8.0,82.0,325.0,10.83,8393.46,17.8,No,No,Summer,Cloudy,7754.59,3.0,0.0,325.8,0.107,6,2023,4,7,4
2394,ORD102394,P-CLO-003,Clothing,Cotton Saree,West,Pune,SUP-010,5.0,WH-WE-05,572.0,19.0,172.0,662.0,25.86,806.38,8.2,No,No,,Sunny,687.12,0.0,3.0,454.89,0.012,27,2022,5,28,5
2395,ORD102395,P-SPO-004,Sports,Yoga Mat,West,Mumbai,SUP-027,15.0,WH-WE-05,149.0,14.0,83.0,294.0,10.0,1080.48,18.2,Yes,No,Winter,Cloudy,1025.43,0.0,0.0,487.19,0.212,15,2023,12,15,4
2396,ORD102396,P-GRO-015,Grocery,Tea Powder 500g,South,Hyderabad,SUP-026,4.0,WH-SO-02,1119.0,127.0,417.0,2091.0,68.19,577.51,4.8,No,No,Winter,,590.83,0.0,0.0,,0.061,115,2022,1,5,2
2397,ORD102397,P-ELE-003,Electronics,Smartphone Charger,South,Bengaluru,SUP-015,7.0,WH-SO-04,1044.0,11.0,116.0,429.0,14.61,7376.72,13.7,Yes,Yes,Summer,Cloudy,7120.79,0.0,0.0,409.06,0.057,27,2023,8,13,6
2398,ORD102398,P-ELE-009,Electronics,Wireless Earbuds,Central,,SUP-034,16.0,WH-CE-05,89.0,7.0,34.0,226.0,6.25,9223.11,6.5,Yes,No,Winter,Rainy,8415.64,0.0,1.0,461.54,0.115,9,2023,2,9,3
2399,ORD102399,P-CLO-005,Clothing,Men's Cotton T-Shirt,West,Mumbai,SUP-017,10.0,WH-WE-04,197.0,22.0,127.0,560.0,17.3,2333.66,11.1,,No,Autumn,Sunny,2217.93,0.0,,324.49,0.078,22,2022,6,20,0
2400,ORD102400,P-CLO-007,Clothing,Men's Cotton T-Shirt,East,Ranchi,SUP-014,16.0,WH-EA-05,437.0,17.0,131.0,661.0,21.3,2098.64,29.9,Yes,Yes,Spring,Sunny,2399.37,0.0,1.0,485.98,0.161,33,2024,3,20,2
2401,ORD102401,P-BEA-004,Beauty,Body Lotion 400ml,South,Coimbatore,SUP-023,10.0,WH-SO-01,80.0,19.0,147.0,790.0,26.24,1032.61,4.5,Yes,,Summer,Rainy,936.11,1.0,0.0,310.21,,17,2022,4,11,0
2402,ORD102402,P-BEA-009,Beauty,Moisturizer Cream,South,,SUP-008,5.0,WH-SO-01,217.0,31.0,216.0,1004.0,31.08,231.81,10.6,No,No,Autumn,Sunny,225.24,0.0,1.0,393.49,0.031,38,2023,8,22,1
2403,ORD102403,P-SPO-009,Sports,Yoga Mat,East,Kolkata,SUP-028,12.0,WH-EA-01,271.0,14.0,80.0,411.0,14.04,3151.0,10.5,No,No,Winter,Sunny,3010.92,0.0,1.0,258.96,0.036,17,2022,1,2,6
2404,ORD102404,P-BEA-010,Beauty,Sunscreen Lotion,East,Ranchi,SUP-036,13.0,WH-EA-02,307.0,6.0,197.0,637.0,25.22,949.66,3.3,No,No,Autumn,Cloudy,1095.27,0.0,1.0,,0.129,23,2021,10,20,2
2405,ORD102405,P-GRO-005,Grocery,Basmati Rice 5kg,North,Jaipur,SUP-038,11.0,WH-NO-04,367.0,31.0,194.0,768.0,29.23,532.18,10.7,No,No,Summer,Cloudy,467.81,0.0,1.0,295.42,0.054,20,2023,4,21,4
2406,ORD102406,P-CLO-009,Clothing,Kids Winter Jacket,Central,Jabalpur,SUP-018,,WH-CE-05,277.0,20.0,115.0,500.0,16.25,341.74,11.0,No,No,Autumn,Sunny,319.19,1.0,0.0,271.49,0.016,18,2024,11,26,1
2407,ORD102407,P-GRO-011,Grocery,Tea Powder 500g,East,Kolkata,SUP-011,4.0,WH-EA-03,175.0,41.0,250.0,1221.0,36.04,573.11,11.5,No,No,Summer,Rainy,574.27,0.0,1.0,,0.081,28,2022,3,15,1
2408,ORD102408,P-GRO-011,Grocery,Instant Noodles Pack,East,Patna,SUP-020,13.0,WH-EA-03,569.0,29.0,237.0,894.0,31.17,412.36,28.7,No,No,Summer,Sunny,416.64,0.0,0.0,398.13,0.05,48,2021,6,17,3
2409,ORD102409,P-SPO-009,Sports,Cricket Bat,North,Delhi,SUP-005,3.0,WH-NO-05,330.0,9.0,102.0,534.0,16.29,2682.01,21.6,No,No,Autumn,Rainy,2914.44,0.0,0.0,338.06,0.187,21,2021,6,25,4
2410,ORD102410,P-FUR-005,Furniture,Study Table,West,Ahmedabad,SUP-027,3.0,WH-WE-03,105.0,10.0,71.0,272.0,8.66,12451.23,7.4,No,No,Winter,Rainy,13427.4,0.0,2.0,319.05,0.104,11,2022,12,20,1
2411,ORD102411,P-SPO-008,Sports,Skipping Rope,West,Mumbai,SUP-018,13.0,WH-WE-03,198.0,9.0,103.0,377.0,11.22,498.54,17.8,Yes,No,Spring,Sunny,468.94,0.0,1.0,498.37,0.204,14,2024,2,18,6
2412,ORD102412,P-GRO-009,Grocery,Wheat Flour 5kg,North,Delhi,SUP-005,3.0,WH-NO-01,520.0,36.0,234.0,1066.0,40.07,,1.9,Yes,No,Autumn,,597.44,0.0,0.0,309.98,0.056,47,2023,11,7,1
2413,ORD102413,P-CLO-015,Clothing,Men's Cotton T-Shirt,East,Bhubaneswar,SUP-022,9.0,WH-EA-02,187.0,16.0,135.0,414.0,15.61,283.57,3.9,Yes,No,Autumn,Cloudy,278.78,0.0,4.0,549.01,0.119,21,2021,11,2,1
2414,ORD102414,P-CLO-006,Clothing,Kids Winter Jacket,East,Ranchi,SUP-029,10.0,WH-EA-04,53.0,19.0,98.0,542.0,15.3,1568.51,17.0,No,No,Summer,Stormy,1506.29,0.0,2.0,327.34,0.019,9,2024,5,4,5
2415,ORD102415,P-ELE-005,Electronics,Bluetooth Speaker,West,Surat,SUP-010,9.0,WH-WE-04,164.0,9.0,43.0,166.0,6.71,8806.32,27.3,No,No,Autumn,Cloudy,9495.34,0.0,1.0,461.06,0.118,12,2021,8,29,6
2416,ORD102416,P-GRO-012,Grocery,Masala Mix 200g,North,Jaipur,SUP-017,6.0,WH-NO-03,559.0,43.0,321.0,1270.0,40.75,154.24,3.6,No,No,Spring,Sunny,156.91,0.0,0.0,272.7,0.094,44,2023,3,29,2
2417,ORD102417,P-CLO-010,Clothing,Woolen Sweater,West,Nagpur,SUP-036,6.0,WH-WE-04,986.0,45.0,260.0,1550.0,44.5,1097.08,5.4,No,No,Summer,Cloudy,1233.68,0.0,3.0,446.48,0.094,55,2024,5,25,5
2418,ORD102418,P-ELE-007,Electronics,Smartwatch,South,Kochi,SUP-029,10.0,WH-SO-04,111.0,13.0,78.0,321.0,10.26,6545.16,3.3,Yes,No,Summer,Cloudy,6774.45,0.0,1.0,400.95,0.046,11,2024,3,26,1
2419,ORD102419,P-SPO-001,Sports,Football,North,Delhi,SUP-032,1.0,WH-NO-01,225.0,18.0,186.0,,24.56,4157.57,8.4,No,No,Autumn,Cloudy,4453.31,0.0,0.0,167.65,0.042,22,2023,10,23,0
2420,ORD102420,P-ELE-011,Electronics,Laptop Stand,North,Lucknow,SUP-018,8.0,WH-NO-05,238.0,10.0,84.0,415.0,12.18,11892.11,13.6,No,No,Summer,Cloudy,9273.75,0.0,3.0,384.07,0.075,9,2022,4,29,4
2421,ORD102421,P-ELE-012,Electronics,Smartphone Charger,North,Jaipur,SUP-020,,WH-NO-04,162.0,12.0,55.0,,8.0,5875.87,21.5,No,No,Winter,Rainy,5900.54,0.0,1.0,647.84,0.098,8,2024,1,25,3
2422,ORD102422,P-BEA-014,Beauty,Body Lotion 400ml,South,,SUP-020,3.0,WH-SO-02,638.0,41.0,182.0,879.0,28.25,344.2,13.0,No,No,Summer,Sunny,355.1,0.0,1.0,222.03,0.061,46,2022,7,19,1
2423,ORD102423,P-ELE-008,Electronics,Smartwatch,East,Guwahati,SUP-019,9.0,WH-EA-02,184.0,4.0,71.0,244.0,9.2,7538.43,5.4,Yes,No,Summer,Stormy,7832.9,0.0,1.0,376.87,0.01,6,2022,5,27,4
2424,ORD102424,P-SPO-008,Sports,Yoga Mat,West,,SUP-006,11.0,WH-WE-05,302.0,14.0,109.0,425.0,16.58,4937.72,17.9,No,No,Spring,Sunny,5534.45,0.0,0.0,477.75,0.051,26,2023,2,18,5
2425,ORD102425,P-BEA-004,Beauty,Talcum Powder,North,,SUP-002,,WH-NO-02,55.0,26.0,165.0,594.0,20.25,1121.2,1.3,No,No,Summer,Sunny,1173.58,0.0,1.0,433.72,0.018,14,2023,6,22,3
2426,ORD102426,P-ELE-007,Electronics,Smartwatch,Central,Indore,SUP-034,19.0,WH-CE-01,51.0,9.0,65.0,192.0,7.88,6855.02,4.3,No,No,Autumn,Sunny,6171.55,0.0,1.0,614.5,0.014,8,2021,11,2,1
2427,ORD102427,P-FUR-001,Furniture,Plastic Storage Rack,North,Delhi,SUP-022,10.0,WH-NO-01,129.0,8.0,48.0,279.0,8.77,15469.69,20.3,No,No,Autumn,Rainy,16095.08,0.0,1.0,425.6,0.111,10,2024,9,23,0
2428,ORD102428,P-FUR-008,Furniture,Office Chair,East,Patna,SUP-022,7.0,WH-EA-02,49.0,2.0,19.0,125.0,3.36,13410.79,4.4,No,No,Autumn,Rainy,14273.65,0.0,1.0,431.93,0.116,4,2024,6,20,3
2429,ORD102429,P-BEA-011,Beauty,Hair Oil 250ml,Central,Bhopal,SUP-024,5.0,WH-CE-04,485.0,24.0,190.0,839.0,27.85,823.76,19.8,No,No,Winter,Sunny,781.41,0.0,0.0,382.86,0.026,35,2022,2,18,4
2430,ORD102430,P-BEA-012,Beauty,Moisturizer Cream,West,Nagpur,SUP-017,15.0,WH-WE-03,655.0,29.0,235.0,1217.0,39.09,574.26,11.1,No,No,Winter,Rainy,553.87,0.0,2.0,506.32,0.03,36,2021,12,20,0
2431,ORD102431,P-FUR-010,Furniture,Office Chair,East,Kolkata,SUP-036,12.0,WH-EA-04,18.0,4.0,19.0,81.0,3.08,5930.95,3.6,Yes,No,Summer,Sunny,6289.34,0.0,,326.26,0.051,2,2021,4,11,6
2432,ORD102432,P-CLO-013,Clothing,Men's Cotton T-Shirt,West,Pune,SUP-019,3.0,WH-WE-02,436.0,14.0,114.0,550.0,18.58,2053.99,18.7,No,No,Summer,Sunny,2049.45,0.0,0.0,124.4,0.059,18,2022,8,17,2
2433,ORD102433,P-GRO-010,Grocery,Sugar 1kg,North,Kanpur,SUP-021,24.0,WH-NO-02,482.0,39.0,340.0,1139.0,37.72,342.82,10.0,Yes,No,Autumn,Sunny,372.0,0.0,2.0,649.6,0.063,55,2021,9,7,1
2434,ORD102434,P-FUR-012,Furniture,TV Unit,North,Kanpur,SUP-022,10.0,WH-NO-03,132.0,8.0,59.0,210.0,7.19,19102.83,1.1,No,No,Autumn,Sunny,19342.16,0.0,1.0,349.38,0.018,11,2024,9,21,5
2435,ORD102435,P-SPO-007,Sports,Yoga Mat,South,Chennai,SUP-007,9.0,WH-SO-04,284.0,14.0,89.0,454.0,14.55,6383.16,9.9,No,,Autumn,Cloudy,1571.04,0.0,1.0,356.37,0.036,15,2024,8,4,6
2436,ORD102436,P-CLO-010,Clothing,Women's Kurti,North,Chandigarh,SUP-007,4.0,WH-NO-03,134.0,17.0,86.0,484.0,17.29,2438.98,26.4,No,No,Summer,Sunny,2444.91,0.0,0.0,313.0,0.062,16,2024,4,25,3
2437,ORD102437,P-FUR-010,Furniture,Foldable Bed,South,Hyderabad,SUP-008,3.0,WH-SO-04,75.0,4.0,41.0,196.0,6.45,1937.13,9.9,No,No,Winter,Sunny,1871.26,2.0,0.0,145.84,0.052,6,2022,2,16,2
2438,ORD102438,P-CLO-009,Clothing,Women's Kurti,North,Kanpur,SUP-011,7.0,WH-NO-01,86.0,20.0,131.0,729.0,23.17,1362.08,2.9,No,No,Autumn,Sunny,1426.28,0.0,1.0,323.25,0.184,15,2023,10,6,4
2439,ORD102439,P-BEA-009,Beauty,Face Wash 100ml,Central,Gwalior,SUP-007,8.0,WH-CE-03,74.0,19.0,160.0,,20.66,148.0,1.1,No,No,Winter,Sunny,152.7,0.0,2.0,290.92,0.045,24,2022,12,19,0
2440,ORD102440,P-SPO-012,Sports,Running Shoes,West,Ahmedabad,SUP-009,9.0,WH-WE-03,1268.0,24.0,210.0,901.0,29.78,4940.3,10.9,No,Yes,Winter,Cloudy,4557.51,0.0,1.0,265.91,0.284,33,2022,2,4,4
